## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,
entity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.url,entity.inventory,entity.margin,entity.warehousecode,entity.endesc,entity.esdesc,entity.productType,entity.parentId,entity.visibility,entity.pack,entity.stockStatus,entity.stockQuantity,entity.netContent,entity.material,entity.brand,entity.flavor
1147,Refresco Coca Cola 235 ml 8 Latas,"58, 59",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca_cola_original_235ml_2_.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-235-ml.html,,,"[""c101"", ""c103"", ""c104"", ""c105"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c119"", ""c120"", ""c122"", ""c123"", ""c125"", ""c127"", ""c128"", ""c129"", ""c131"", ""c135"", ""c22"", ""c24"", ""c26"", ""c29"", ""c31"", ""c35"", ""c36"", ""c37"", ""c38"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c60"", ""c61"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,,simple,252,Not Visible Individually,8 Latas,In stock,9999892,235 ml,Aluminio,Coca-Cola,Original
1167,Refresco Fresca Sabor Toronja 355 ml,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/f/r/fresca-toronja-lata-355ml.png,,https://www.coca-colaentuhogar.com/refresco-fresca-sabor-toronja-355-ml-aluminio-lata.html,,,,,Fresca Toronja 355 ml,configurable,,"Catalog, Search",,,,355 ml,Aluminio,Fresca,Toronja
1168,Agua Mineral Topo Chico 1.5 L 3 Botellas,"63, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/t/c/tch_vis2018_pet_1.5l_seca_2.jpg,,https://www.coca-colaentuhogar.com/agua-mineral-topo-chico-1-5-l.html,,,"[""c22"", ""c24""]",,,simple,537,Not Visible Individually,3 Botellas,In stock,9999,1.5 L,PET,Topo Chico,Natural
1175,Refresco Coca-Cola 355 ml 1 Lata,"59, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-original-lata-355ml.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-355-ml.html,,,"[""c04""]",,,simple,254,Not Visible Individually,1 Lata,In stock,9999969,355 ml,Aluminio,Coca-Cola,Original
1176,Refresco Fanta Sabor Naranja 500 ml 1 Botella,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/3/9/396_fanta-naranja-500-ml-botella-pet_2_1.jpg,,https://www.coca-colaentuhogar.com/refresco-fanta-sabor-naranja-500-ml.html,,,"[""c27""]",,,simple,387,Not Visible Individually,1 Botella,In stock,9999993,500 ml,PET,Fanta,Naranja
1177,Refresco Sprite 500 ml 1 Botella,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/s/p/sprite-limon-pnr-500ml_1.png,,https://www.coca-colaentuhogar.com/refresco-sprite-500-ml.html,,,"[""c27""]",,,simple,525,Not Visible Individually,1 Botella,In stock,9999976,500 ml,PET,Sprite,Lima-Limon
1178,Refresco Sprite Sin Azucar 600 ml 1 Botella,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/s/p/sprite_ps_sinazucar_600ml_pet_seco._1_-1_2_1.png,,https://www.coca-colaentuhogar.com/refresco-sprite-sin-azucar-600-ml.html,,,"[""c27""]",,,simple,598,Not Visible Individually,1 Botella,In stock,99993,600 ml,PET,Sprite,Sin Azucar
1179,Bebida Frutsi Sabor Uva 250 ml 1 Botella,"81, 84",,https://www.coca-colaentuhogar.com/media/catalog/product/k/o/komx_frutsi_250ml_uva_1_2_1.jpg,,https://www.coca-colaentuhogar.com/bebida-frutsi-sabor-uva-250-ml.html,,,"[""c27""]",,,simple,415,Not Visible Individually,1 Botella,In stock,9949,250 ml,PET,Frutsi,Uva
1180,Refresco Coca-Cola Sin Azucar 355 ml 1 Lata,"981, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-sin-azucar-lata-355ml-2_1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-355-ml.html,,,"[""c04""]",,,simple,284,Not Visible Individually,1 Lata,In stock,9999981,355 ml,Aluminio,Coca-Cola sin Azucar,Sin Azucar
1181,Refresco Sidral Mundet Sabor Manzana 355 ml Retornable 1 Botella,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/m/u/mundet-manzana-vr-355ml_1.png,,https://www.coca-colaentuhogar.com/refresco-sidral-mundet-sabor-manzana-355-ml-retornable.html,,,"[""c27""]",,,simple,626,Not Visible Individually,1 Botella,In stock,9999999,355 ml,Vidrio,Sidral Mundet,Manzana
1182,Agua Mineral Topo Chico 1.5 L 1 Botella,"63, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/t/o/topochico_600_ml_1.jpg,,https://www.coca-colaentuhogar.com/agua-mineral-topo-chico-1-5-l.html,,,"[""c27""]",,,simple,537,Not Visible Individually,1 Botella,In stock,9954,1.5 L,PET,Topo Chico,Natural
1183,Refresco Coca-Cola 235 ml 1 Lata,"59, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-original-lata-235ml_2-2.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-235-ml.html,,,"[""c27""]",,,simple,252,Not Visible Individually,1 Lata,In stock,9899,235 ml,Aluminio,Coca-Cola,Original
1185,Agua Ciel Exprim Fresa 1 L 1 Botella,"61, 64",,https://www.coca-colaentuhogar.com/media/catalog/product/3/9/39_ciel-exprim-fresa-1-l-botella-pet_5_1.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-fresa-1-l.html,,,"[""c27""]",,,simple,317,Not Visible Individually,1 Botella,In stock,9992,1 L,PET,Ciel Exprim,Fresa
1187,Refresco Coca-Cola Light 235 ml 1 Lata,"58, 978, 981, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-light-lata-235ml_1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-light-235-ml.html,,,"[""c27""]",,,simple,232,Not Visible Individually,1 Lata,In stock,9979,235 ml,Aluminio,Coca-Cola Light,Light
1188,Refresco Coca-Cola Light 355 ml 1 Lata,"981, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-light-lata-355ml-2_1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-light-355-ml.html,,,"[""c04""]",,,simple,637,Not Visible Individually,1 Lata,In stock,9999994,355 ml,Aluminio,Coca-Cola Light,Light
1191,Refresco Fresca Sabor Toronja 300 ml,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/f/r/fresca-toronja-pnr-300ml.png,,https://www.coca-colaentuhogar.com/refresco-fresca-sabor-toronja-300-ml.html,,,,,,configurable,,"Catalog, Search",,,,300 ml,PET,Fresca,Toronja
1192,Refresco Fresca Sabor Toronja 300 ml 1 Botella,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/f/r/fresca-toronja-pnr-300ml_2.png,,https://www.coca-colaentuhogar.com/refresco-fresca-sabor-toronja-300-ml.html,,,"[""c27""]",,,simple,1191,Not Visible Individually,1 Botella,In stock,9999983,300 ml,PET,Fresca,Toronja
1193,Refresco Sprite 300 ml,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/s/p/sprite-limon-pnr-300ml.png,,https://www.coca-colaentuhogar.com/refresco-sprite-300-ml.html,,,,,,configurable,,"Catalog, Search",,,,300 ml,PET,Sprite,Lima-Limon
1194,Refresco Sprite 300 ml 1 Botella,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/s/p/sprite-limon-pnr-300ml_2.png,,https://www.coca-colaentuhogar.com/refresco-sprite-300-ml.html,,,"[""c27""]",,,simple,1193,Not Visible Individually,1 Botella,In stock,9999919,300 ml,PET,Sprite,Lima-Limon
1195,Refresco Coca-Cola 450 ml,"58, 59, 251, 266, 320",,https://www.coca-colaentuhogar.com/media/catalog/product/1/6/163382.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-450-ml-pet.html,,,,,,configurable,,"Catalog, Search",,,,450 ml,PET,Coca-Cola,Original
1196,Refresco Coca-Cola 450 ml 1 Botella,"58, 59",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/ccoma_450ml_pnr_1000x1000.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-450-ml-pet.html,,,"[""c27"", ""c80""]",,,simple,1195,Not Visible Individually,1 Botella,In stock,9999730,450 ml,PET,Coca-Cola,Original
1197,Nectar Clarificado Del Valle Sabor Manzana 237 ml,"81, 84",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-clarificado-manzana-237ml-pet.png,,https://www.coca-colaentuhogar.com/nectar-clarificado-del-valle-sabor-manzana-237-ml.html,,,,,,configurable,,"Catalog, Search",,,,237 ml,PET,Del Valle,Clarificado Manzana
1198,Nectar Clarificado Del Valle Sabor Manzana 237 ml 1 Botella,"81, 84",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-clarificado-manzana-237ml-pet.png,,https://www.coca-colaentuhogar.com/nectar-clarificado-del-valle-sabor-manzana-237-ml.html,,,"[""c27""]",,,simple,1197,Not Visible Individually,1 Botella,In stock,9995,237 ml,PET,Del Valle,Clarificado Manzana
1199,Nectar Del Valle Sabor Manzana 413 ml 1 Botella,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/v/dv-100-ju-manzana-413-ml-nr-vid-6.png,,https://www.coca-colaentuhogar.com/del-valle-nectar-manzana-413-ml.html,,,"[""c27""]",,,simple,1137,Not Visible Individually,1 Botella,In stock,9999,413 ml,Vidrio,Del Valle,Manzana
1201,Refresco Sidral Mundet Sabor Manzana 500 ml,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/m/u/mundet-manzana-pnr-500ml.png,,https://www.coca-colaentuhogar.com/refresco-sidral-mundet-sabor-manzana-500-ml.html,,,,,,configurable,,"Catalog, Search",,,,500 ml,PET,Sidral Mundet,Manzana
1202,Refresco Sidral Mundet Sabor Manzana 500 ml 1 Botella,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/m/u/mundet-manzana-pnr-500ml_1.png,,https://www.coca-colaentuhogar.com/refresco-sidral-mundet-sabor-manzana-500-ml.html,,,"[""c27""]",,,simple,1201,Not Visible Individually,1 Botella,In stock,9999977,500 ml,PET,Sidral Mundet,Manzana
1203,Nectar Clarificado Del Valle Sabor Manzana 500 ml,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-nc-manz-500-ml-nr-pet-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-manzana-500-ml.html,,,,,,configurable,,"Catalog, Search",,,,500 ml,PET,Del Valle,Manzana
1204,Nectar Clarificado Del Valle Sabor Manzana 500 ml 1 Botella,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-nc-manz-500-ml-nr-pet-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-manzana-500-ml.html,,,"[""c27""]",,,simple,1203,Not Visible Individually,1 Botella,In stock,9999,500 ml,PET,Del Valle,Manzana
1205,Nectar Clarificado Del Valle Sabor Manzana 1 L,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/2/5/255_del-valle-manzana-1-l-botella-pet-6p.jpg,,https://www.coca-colaentuhogar.com/nectar-clarificado-del-valle-sabor-manzana-1-l.html,,,,,,configurable,,"Catalog, Search",,,,1 L,PET,Del Valle,Clarificado Manzana
1206,Nectar Clarificado Del Valle Sabor Manzana 1 L 1 Botella,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/2/5/255_del-valle-manzana-1-l-botella-pet-6p_1.jpg,,https://www.coca-colaentuhogar.com/nectar-clarificado-del-valle-sabor-manzana-1-l.html,,,"[""c27""]",,,simple,1205,Not Visible Individually,1 Botella,In stock,9975,1 L,PET,Del Valle,Clarificado Manzana
1209,Crema Santa Clara Natural 225 ml,"71, 73, 107",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501295650145_0.jpg,,https://www.coca-colaentuhogar.com/crema-santa-clara-natural-225-ml.html,,,"[""c04""]",,,configurable,,"Catalog, Search",,In stock,9999999,225 ml,PET,Santa Clara,Natural
1210,Crema Santa Clara Natural 225 ml 1 Pieza,"71, 73, 107",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501295650145_0_1.jpg,,https://www.coca-colaentuhogar.com/crema-santa-clara-natural-225-ml.html,,,"[""c04""]",,,simple,1209,Not Visible Individually,1 Pieza,In stock,9999992,225 ml,PET,Santa Clara,Natural
1211,Crema Santa Clara Natural 420 ml,"71, 107",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055374571_0_3.jpg,,https://www.coca-colaentuhogar.com/crema-santa-clara-natural-420-ml-1.html,,,"[""c04""]",,,configurable,,"Catalog, Search",,In stock,9999999,420 ml,PET,Santa Clara,Natural
1212,Crema Santa Clara Natural 420 ml 1 Pieza,107,,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055374571_0_1.jpg,,https://www.coca-colaentuhogar.com/crema-santa-clara-natural-420-ml-1.html,,,"[""c04""]",,,simple,1211,Not Visible Individually,1 Pieza,In stock,9999980,420 ml,PET,Santa Clara,Natural
1213,Yogurt Bebible Santa Clara con Guayaba 235 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055361205_0.jpg,,https://www.coca-colaentuhogar.com/yogurt-bebible-santa-clara-con-guayaba-235-g.html,,,,,,configurable,,"Catalog, Search",,,,235 g,PET,Santa Clara,Guayaba
1215,Yogurt Bebible Santa Clara con Mango 235 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055361212_0.jpg,,https://www.coca-colaentuhogar.com/yogurt-bebible-santa-clara-con-mango-235-g.html,,,,,,configurable,,"Catalog, Search",,,,235 g,PET,Santa Clara,Mango
1217,Yogurt Bebible Santa Clara con Manzana 235 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055361229_0.jpg,,https://www.coca-colaentuhogar.com/yogurt-bebible-santa-clara-con-manzana-235-g.html,,,,,,configurable,,"Catalog, Search",,,,235 g,PET,Santa Clara,Manzana
1219,Yogurt Batido Santa Clara Natural 125 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/s/c/sc_yogurth_batido_125g_vis2019_0000_nat.jpg,,https://www.coca-colaentuhogar.com/yogurt-batido-santa-clara-natural-125-g.html,,,,,,configurable,,"Catalog, Search",,,,125 g,PET,Santa Clara,Natural
1221,Yogurt Batido Santa Clara Natural 450 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/y/o/yogurt_batido_natural_450_g.jpg,,https://www.coca-colaentuhogar.com/yogurt-batido-santa-clara-natural-450-g.html,,,,,,configurable,,"Catalog, Search",,,,450 g,PET,Santa Clara,Natural
1223,Yogurt Batido Santa Clara Natural 800 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/s/c/sc_yogurth_batido_natural_800_g_front_1.jpg,,https://www.coca-colaentuhogar.com/yogurt-batido-santa-clara-natural-800-g.html,,,,,,configurable,,"Catalog, Search",,,,800 g,PET,Santa Clara,Natural
1225,Yogurt Bebible Santa Clara con Durazno 235 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055361182_0.jpg,,https://www.coca-colaentuhogar.com/yogurt-bebible-santa-clara-con-durazno-235-g.html,,,,,,configurable,,"Catalog, Search",,,,235 g,PET,Santa Clara,Durazno
1227,Yogurt Batido Santa Clara con Fresa 125 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/y/o/yogurt_batido_con_fresa_125_g.jpg,,https://www.coca-colaentuhogar.com/yogurt-batido-santa-clara-con-fresa-125-g.html,,,,,,configurable,,"Catalog, Search",,,,125 g,PET,Santa Clara,Fresa
1231,Yogurt Batido Santa Clara con Fresa 800 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/s/c/sc_yogurth_batido_fresa_800_g_front_2.jpg,,https://www.coca-colaentuhogar.com/yogurt-batido-santa-clara-con-fresa-800-g.html,,,,,,configurable,,"Catalog, Search",,,,800 g,PET,Santa Clara,Fresa
1233,Yogurt Bebible Santa Clara con Fresa 235 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055361199_0.jpg,,https://www.coca-colaentuhogar.com/yogurt-bebible-santa-clara-con-fresa-235-g.html,,,,,,configurable,,"Catalog, Search",,,,235 g,PET,Santa Clara,Fresa
1235,Yogurt Batido Santa Clara con Guayaba 125 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/s/c/sc_yogurth_batido_125g_vis2019_0005_guaya.jpg,,https://www.coca-colaentuhogar.com/yogurt-batido-santa-clara-con-guayaba-125-g.html,,,,,,configurable,,"Catalog, Search",,,,125 g,PET,Santa Clara,Guayaba
1241,Yogurt Batido Santa Clara con Limon 125 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/y/o/yogurt_batido_con_limon_125_g.jpg,,https://www.coca-colaentuhogar.com/yogurt-batido-santa-clara-con-limon-125-g.html,,,,,,configurable,,"Catalog, Search",,,,125 g,PET,Santa Clara,Limon
1243,Yogurt Batido Santa Clara con Mango 125 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/s/c/sc_yogurth_batido_125g_vis2019_0002_mango.jpg,,https://www.coca-colaentuhogar.com/yogurt-batido-santa-clara-con-mango-125-g.html,,,,,,configurable,,"Catalog, Search",,,,125 g,PET,Santa Clara,Mango
1245,Yogurt Batido Santa Clara con Manzana 125 g,"71, 73",,https://www.coca-colaentuhogar.com/media/catalog/product/y/o/yogurt_batido_con_manzana_125_g.jpg,,https://www.coca-colaentuhogar.com/yogurt-batido-santa-clara-con-manzana-125-g.html,,,,,,configurable,,"Catalog, Search",,,,125 g,PET,Santa Clara,Manzana
1250,Refresco Coca-Cola Light 355 ml 4 Latas,"978, 981, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-light-lata-355ml-2_1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-light-355-ml.html,,,"[""c22"", ""c24""]",,,simple,637,Not Visible Individually,4 Latas,In stock,9999,355 ml,Aluminio,Coca-Cola Light,Light
1262,Topo Chico Hard Seltzer Fresa-Guayaba 355 ml,"110, 125, 126, 757",,https://www.coca-colaentuhogar.com/media/catalog/product/t/c/tch_ps_fresa_guayaba_sku_1000x1000px.jpg,,https://www.coca-colaentuhogar.com/topo-chico-hard-seltzer-fresa-guayaba-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Aluminio,Topo Chico Hard Seltzer,Fresa-Guayaba
1263,Topo Chico Hard Seltzer Fresa-Guayaba 355 ml 6 Latas,"110, 125, 126, 757",,https://www.coca-colaentuhogar.com/media/catalog/product/t/c/tch_ps_fresa_guayaba_sku_1000x1000px_1.jpg,,https://www.coca-colaentuhogar.com/topo-chico-hard-seltzer-fresa-guayaba-355-ml.html,,,"[""c28"", ""c29"", ""c31"", ""c32"", ""c33"", ""c50""]",,,simple,1262,Not Visible Individually,6 Latas,In stock,99999,355 ml,Aluminio,Topo Chico Hard Seltzer,Fresa-Guayaba
1264,Topo Chico Hard Seltzer Lima-Limon 355 ml,"110, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/t/c/tch_lemon_lime_sku_1000x1000px.jpg,,https://www.coca-colaentuhogar.com/topo-chico-hard-seltzer-lima-limon-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Aluminio,Topo Chico Hard Seltzer,Lima-Limon
1265,Topo Chico Hard Seltzer Lima-Limon 355 ml 6 Latas,"110, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/t/c/tch_lemon_lime_sku_1000x1000px_1.jpg,,https://www.coca-colaentuhogar.com/topo-chico-hard-seltzer-lima-limon-355-ml.html,,,"[""c26"", ""c30"", ""c31"", ""c32"", ""c33"", ""c35"", ""c50""]",,,simple,1264,Not Visible Individually,6 Latas,In stock,99999,355 ml,Aluminio,Topo Chico Hard Seltzer,Lima-Limon
1266,Topo Chico Hard Seltzer Pina 355 ml,"110, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/t/c/tch_ps_pin_a_sku_1000x1000px_1.jpg,,https://www.coca-colaentuhogar.com/topo-chico-hard-seltzer-pi-a-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Aluminio,Topo Chico Hard Seltzer,Pina
1267,Topo Chico Hard Seltzer Pina 355 ml 6 Latas,"110, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/t/c/tch_ps_pin_a_sku_1000x1000px_1_1.jpg,,https://www.coca-colaentuhogar.com/topo-chico-hard-seltzer-pi-a-355-ml.html,,,"[""c105"", ""c107"", ""c112"", ""c113"", ""c114"", ""c130"", ""c135"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c50"", ""c94"", ""c95"", ""c98"", ""c99""]",,,simple,1266,Not Visible Individually,6 Latas,In stock,9999991,355 ml,Aluminio,Topo Chico Hard Seltzer,Pina
1272,Agua Mineral Topo Chico Twist de Toronja 355 ml ,"61, 63",,https://www.coca-colaentuhogar.com/media/catalog/product/t/c/tch_vis2019_toronja_vidrio_355ml_seco.png,,https://www.coca-colaentuhogar.com/agua-mineral-topo-chico-twist-de-toronja-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Topo Chico,Toronja
1273,Agua Mineral Topo Chico Twist de Limon 355 ml ,"61, 63",,https://www.coca-colaentuhogar.com/media/catalog/product/t/c/tch_vis2019_limon_vidrio_355ml_seco.png,,https://www.coca-colaentuhogar.com/agua-mineral-topo-chico-twist-de-limon-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Topo Chico,Limon
1277,Leche Santa Clara Semidescremada 1 L 1 Tetra Brick,"71, 72",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055350995_0_2.jpg,,https://www.coca-colaentuhogar.com/leche-santa-clara-semidescremada-1-l.html,,,"[""c04""]",,,simple,513,Not Visible Individually,1 Tetra Brick,In stock,9999999,1 L,Carton,Santa Clara,Natural Semidescremada
1279,Refresco Coca-Cola 355 ml 1 Botella,59,,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-original-pnr-355ml_7.png,,https://www.coca-colaentuhogar.com/coca-cola-original-355-ml-petchu.html,,,"[""c04""]",,,simple,1280,Not Visible Individually,1 Botella,In stock,9998045,355 ml,PET Chubby,Coca-Cola,Original
1280,Refresco Coca-Cola 355 ml,"58, 59, 125, 126, 637",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-original-pnr-355ml_6.png,,https://www.coca-colaentuhogar.com/coca-cola-original-355-ml-petchu.html,,,,,Refresco Coca-Cola 355 ml,configurable,,"Catalog, Search",,,,355 ml,PET Chubby,Coca-Cola,Original
1281,Agua Mineral Topo Chico Twist de Toronja 600 ml ,"61, 63",,https://www.coca-colaentuhogar.com/media/catalog/product/t/o/topochi_twist_toronja_pet_600ml.jpg,,https://www.coca-colaentuhogar.com/agua-mineral-topo-chico-twist-toronja-600-ml.html,,,,,,configurable,,"Catalog, Search",,,,600 ml,PET,Topo Chico,Toronja
1282,Agua Mineral Topo Chico de Toronja 600 ml 6 Botellas,"61, 63, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/t/o/topochi_twist_toronja_pet_600ml_1_.jpg,,https://www.coca-colaentuhogar.com/agua-mineral-topo-chico-twist-toronja-600-ml.html,,,"[""c28"", ""c29"", ""c30"", ""c31"", ""c33"", ""c37"", ""c38"", ""c39"", ""c41"", ""c42"", ""c43"", ""c44""]",,,simple,1281,Not Visible Individually,6 Botellas,In stock,99999,600 ml,PET,Topo Chico,Limon
1283,Agua Mineral Topo Chico Twist de Limon 600 ml ,"61, 63, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/t/o/topochi_twist_limon_pet_600ml.jpg,,https://www.coca-colaentuhogar.com/agua-mineral-topo-chico-twist-limon-600-ml.html,,,,,,configurable,,"Catalog, Search",,,,600 ml,PET,Topo Chico,Limon
1284,Agua Mineral Topo Chico de Limon 600 ml 6 Botellas,"61, 63, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/t/o/topochi_twist_limon_pet_600ml_1_.jpg,,https://www.coca-colaentuhogar.com/agua-mineral-topo-chico-twist-limon-600-ml.html,,,"[""c02"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c48"", ""c50""]",,,simple,1283,Not Visible Individually,6 Botellas,In stock,99999,600 ml,PET,Topo Chico,Limon
